"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","BIELSKO BIALA, POLAND"
"Lat (deg N):","49.67"
"Long (deg E):","19.25"
"Elev (m):","399"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","7","15","94","224","23.4","1","280.396","33.524","230.043","219.82"
"8","7","16","103","156","21.9","1","198.977","28.626","164.88","156.307"
"8","7","17","0","88","20.5","1","84.567","22.471","73.524","66.999"
"8","7","18","0","21","19","2","20.268","17.841","18","12.568"
"8","7","19","0","0","18.4","2","0","18.4","0","0"
"8","7","20","0","0","17.7","3","0","17.7","0","0"
"8","7","21","0","0","17.1","4","0","17.1","0","0"
"8","7","22","0","0","17","4","0","17","0","0"
"8","7","23","0","0","16.9","4","0","16.9","0","0"
"8","8","0","0","0","16.8","5","0","16.8","0","0"
"8","8","1","0","0","16.7","4","0","16.7","0","0"
"8","8","2","0","0","16.5","4","0","16.5","0","0"
"8","8","3","0","0","16.4","4","0","16.4","0","0"
"8","8","4","0","24","17.2","3","21.577","15.824","19.339","13.882"
"8","8","5","51","109","18.1","2","101.207","19.166","86.889","80.085"
"8","8","6","37","170","18.9","1","175.627","23.495","150.251","142.028"
"8","8","7","35","228","20.2","3","243.323","25.713","207.541","197.906"
"8","8","8","37","280","21.5","5","305.933","27.533","259.383","248.366"
"8","8","9","41","322","22.8","8","359.451","28.332","303.877","291.594"
"8","8","10","46","348","21.6","6","396.294","29.064","333.951","320.77"
"8","8","11","3","171","20.4","4","169.929","24.214","146.541","138.405"
"8","8","12","3","161","19.2","3","159.954","22.381","139.122","131.159"
"8","8","13","3","142","19.5","2","140.87","22.518","122.443","114.86"
"8","8","14","32","254","19.7","1","279.448","28.341","236.179","225.792"
"8","8","15","32","200","20","1","218.14","27.382","184.894","175.831"
"8","8","16","34","139","19.7","1","150.672","24.223","128.851","121.123"
"8","8","17","0","108","19.3","1","103.41","21.59","90.274","83.397"
"8","8","18","0","24","19","2","23.174","18.025","20.563","15.084"
"8","8","19","0","0","18.1","2","0","18.1","0","0"
"8","8","20","0","0","17.3","2","0","17.3","0","0"
"8","8","21","0","0","16.4","3","0","16.4","0","0"
"8","8","22","0","0","16.1","3","0","16.1","0","0"
"8","8","23","0","0","15.7","3","0","15.7","0","0"
"8","9","0","0","0","15.4","3","0","15.4","0","0"
"8","9","1","0","0","14.7","2","0","14.7","0","0"
"8","9","2","0","0","13.9","1","0","13.9","0","0"
"8","9","3","0","0","13.2","1","0","13.2","0","0"
"8","9","4","0","90","14.2","1","38.959","12.749","35.401","29.639"
"8","9","5","261","109","15.1","1","121.792","17.141","95.988","88.988"
"8","9","6","2","79","16.1","2","76.925","16.846","68.531","62.109"
"8","9","7","3","107","16.8","2","105.184","18.235","93.174","86.235"
"8","9","8","3","131","17.4","2","129.291","19.747","113.8","106.41"
"8","9","9","3","153","18.1","3","151.493","20.876","132.676","124.861"
"8","9","10","3","166","18.5","2","164.765","22.203","143.424","135.36"
"8","9","11","3","170","18.9","1","168.941","23.699","146.041","137.916"
"8","9","12","3","161","19.3","0","159.956","26.03","136.768","128.858"
"8","9","13","3","142","18.7","0","140.87","24.479","121.327","113.77"
"8","9","14","3","118","18","0","116.805","22.375","101.582","94.462"
"8","9","15","2","92","17.4","1","90.246","18.901","79.733","73.079"
"8","9","16","35","138","16.9","1","150.051","20.433","130.549","122.783"
"8","9","17","0","106","16.3","1","101.512","18.441","89.908","83.039"
"8","9","18","0","26","15.8","2","24.974","14.781","22.488","16.972"
"8","9","19","0","0","15.5","2","0","15.5","0","0"
"8","9","20","0","0","15.2","2","0","15.2","0","0"
"8","9","21","0","0","14.9","2","0","14.9","0","0"
"8","9","22","0","0","14.5","2","0","14.5","0","0"
"8","9","23","0","0","14.1","2","0","14.1","0","0"
"8","10","0","0","0","13.7","2","0","13.7","0","0"
"8","10","1","0","0","14.2","2","0","14.2","0","0"
"8","10","2","0","0","14.7","2","0","14.7","0","0"
"8","10","3","0","0","15.2","2","0","15.2","0","0"
"8","10","4","0","51","15.4","2","50.131","14.66","45.166","39.214"
"8","10","5","50","106","15.6","2","97.998","16.646","85.131","78.363"
"8","10","6","36","167","15.8","2","172.454","19.44","150.327","142.102"
"8","10","7","186","249","16.8","2","341.929","26.048","287.906","276.085"
"8","10","8","351","268","17.8","3","512.886","31.197","424.553","408.465"
"8","10","9","653","195","18.8","4","743.208","37.079","600.331","577.733"
"8","10","10","490","272","19.6","4","740.044","38.424","595.292","572.896"
"8","10","11","497","273","20.3","4","771.184","39.846","616.192","592.949"
"8","10","12","390","302","21.1","4","695.984","38.912","558.709","537.755"
"8","10","13","350","288","21.5","3","610.67","38.629","490.574","472.175"
"8","10","14","386","236","21.9","3","546.473","37.058","441.083","424.431"
"8","10","15","375","187","22.3","3","423.887","33.997","343.737","330.256"
"8","10","16","401","124","20.8","3","295.63","28.63","236.953","226.546"
"8","10","17","0","137","19.4","3","130.458","22.231","113.548","106.164"
"8","10","18","0","27","17.9","4","25.745","17.198","22.931","17.407"
"8","10","19","0","0","17.2","4","0","17.2","0","0"
"8","10","20","0","0","16.5","4","0","16.5","0","0"
"8","10","21","0","0","15.8","5","0","15.8","0","0"
"8","10","22","0","0","15.5","4","0","15.5","0","0"
"8","10","23","0","0","15.3","4","0","15.3","0","0"
"8","11","0","0","0","15","4","0","15","0","0"
"8","11","1","0","0","14.5","3","0","14.5","0","0"
"8","11","2","0","0","14","3","0","14","0","0"
"8","11","3","0","0","13.5","3","0","13.5","0","0"
"8","11","4","0","87","14.5","3","85.518","14.868","76.976","70.38"
"8","11","5","0","179","15.4","3","146.977","17.841","130.532","122.765"
"8","11","6","107","183","16.4","3","208.826","20.81","177.862","168.973"
"8","11","7","185","247","18.4","3","339.252","26.638","284.811","273.078"
"8","11","8","347","268","20.5","3","509.816","33.784","416.711","400.886"
"8","11","9","454","267","22.5","4","654.257","38.568","524.902","505.237"
"8","11","10","412","301","23.1","4","699.634","40.646","556.549","535.679"
"8","11","11","317","339","23.8","5","662.377","38.88","531.87","511.943"
"8","11","12","220","351","24.4","6","580.892","36.215","472.688","454.931"
"8","11","13","260","311","24.3","5","556.364","36.764","451.209","434.208"
"8","11","14","235","270","24.1","4","461.022","35.605","375.218","360.75"
"8","11","15","307","199","24","4","390.015","33.5","317.495","304.809"
"8","11","16","248","143","23.1","5","247.422","28.188","201.432","191.954"
"8","11","17","0","101","22.1","6","96.772","23.254","83.829","77.089"
"8","11","18","0","14","21.2","7","13.502","20.413","11.851","6.534"
"8","11","19","0","0","21","7","0","21","0","0"
"8","11","20","0","0","20.8","7","0","20.8","0","0"
"8","11","21","0","0","20.6","8","0","20.6","0","0"
"8","11","22","0","0","20.3","8","0","20.3","0","0"
"8","11","23","0","0","20.1","8","0","20.1","0","0"
"8","12","0","0","0","19.8","8","0","19.8","0","0"
"8","12","1","0","0","19.8","7","0","19.8","0","0"
"8","12","2","0","0","19.9","7","0","19.9","0","0"
"8","12","3","0","0","19.9","7","0","19.9","0","0"
"8","12","4","0","48","20.2","6","47.182","19.831","41.524","35.643"
"8","12","5","0","114","20.6","5","100.755","21.513","87.987","81.159"
"8","12","6","35","164","20.9","4","169.295","23.823","144.612","136.52"
"8","12","7","33","222","21","3","233.694","26.237","198.824","189.412"
"8","12","8","3","129","21.2","3","127.337","23.749","110.022","102.716"
"8","12","9","3","150","21.3","3","148.545","24.049","128.19","120.477"
"8","12","10","45","343","22.1","3","390.499","31.532","325.172","312.256"
"8","12","11","46","349","22.8","3","400.268","33.333","330.423","317.349"
"8","12","12","120","361","23.6","4","489.793","35.369","400.261","384.982"
"8","12","13","104","327","23.6","4","430.355","34.169","353.665","339.877"
"8","12","14","94","277","23.6","4","350.146","32.031","290.427","278.534"
"8","12","15","90","216","23.6","5","269.137","29.094","225.511","215.408"
"8","12","16","100","147","22","4","187.614","25.904","157.23","148.841"
"8","12","17","0","113","20.5","4","108.016","22.126","94.061","87.103"
"8","12","18","0","17","18.9","4","16.404","17.912","14.564","9.196"
"8","12","19","0","0","18.9","3","0","18.9","0","0"
"8","12","20","0","0","18.8","2","0","18.8","0","0"
"8","12","21","0","0","18.8","2","0","18.8","0","0"
"8","12","22","0","0","18.9","2","0","18.9","0","0"
"8","12","23","0","0","18.9","3","0","18.9","0","0"
"8","13","0","0","0","19","4","0","19","0","0"
"8","13","1","0","0","17.6","4","0","17.6","0","0"
"8","13","2","0","0","16.2","4","0","16.2","0","0"
"8","13","3","0","0","14.8","4","0","14.8","0","0"
"8","13","4","0","71","15.3","3","69.79","15.24","62.715","56.412"
"8","13","5","0","173","15.9","3","141.47","18.135","125.472","117.821"
"8","13","6","192","179","16.4","3","230.339","21.386","192.063","182.821"
"8","13","7","97","246","17.4","3","292.377","24.43","249.498","238.751"
"8","13","8","103","302","18.5","3","373.168","27.958","315.158","302.541"
"8","13","9","39","315","19.5","3","351.027","28.645","296.306","284.243"
"8","13","10","128","369","20.4","2","500.712","35.186","409.49","393.906"
"8","13","11","235","359","21.2","2","606.061","39.678","484.711","466.524"
"8","13","12","290","331","22.1","2","624.082","41.509","494.455","475.915"
"8","13","13","190","322","22.3","1","499.303","41.374","395.691","380.562"
"8","13","14","171","276","22.4","1","412.568","37.88","332.16","319.033"
"8","13","15","89","214","22.6","1","266.352","32.558","219.455","209.511"
"8","13","16","99","146","21.2","1","185.961","27.358","154.742","146.412"
"8","13","17","0","97","19.9","2","92.968","21.558","81.17","74.486"
"8","13","18","0","13","18.5","3","12.537","17.259","11.164","5.859"
"8","13","19","0","0","17.2","2","0","17.2","0","0"
"8","13","20","0","0","15.8","1","0","15.8","0","0"
"8","13","21","0","0","14.5","1","0","14.5","0","0"
"8","13","22","0","0","14.3","2","0","14.3","0","0"
"8","13","23","0","0","14.2","3","0","14.2","0","0"
"8","14","0","0","0","14","4","0","14","0","0"
"8","14","1","0","0","13.9","4","0","13.9","0","0"
"8","14","2","0","0","13.7","4","0","13.7","0","0"
"8","14","3","0","0","13.6","4","0","13.6","0","0"
"8","14","4","0","77","14.9","3","75.688","15.046","68.074","61.661"
"8","14","5","0","193","16.1","3","152.596","18.672","135.01","127.141"
"8","14","6","411","147","17.4","3","263.709","23.358","208.706","199.041"
"8","14","7","326","221","19","2","383.953","29.936","314.364","301.772"
"8","14","8","188","298","20.5","1","429.816","35.897","348.59","334.959"
"8","14","9","114","343","22.1","1","440.789","38.115","355.015","341.185"
"8","14","10","127","367","22.8","1","497.697","40.758","395.825","380.692"
"8","14","11","234","358","23.6","1","603.856","45.317","469.194","451.561"
"8","14","12","214","349","24.3","2","563.988","41.927","445.911","429.093"
"8","14","13","190","321","24.7","2","497.996","40.254","396.898","381.73"
"8","14","14","92","274","25","3","345.335","34.441","283.065","271.382"
"8","14","15","89","212","25.4","4","264.158","31.484","218.756","208.83"
"8","14","16","99","144","24","4","183.716","27.826","152.458","144.182"
"8","14","17","0","108","22.6","4","103.283","24.139","89.099","82.247"
"8","14","18","0","12","21.2","5","11.571","20.233","10.165","4.878"
"8","14","19","0","0","20.8","4","0","20.8","0","0"
"8","14","20","0","0","20.4","3","0","20.4","0","0"
"8","14","21","0","0","20","3","0","20","0","0"
"8","14","22","0","0","19.4","3","0","19.4","0","0"
"8","14","23","0","0","18.9","3","0","18.9","0","0"
"8","15","0","0","0","18.3","4","0","18.3","0","0"
"8","15","1","0","0","17.5","4","0","17.5","0","0"
"8","15","2","0","0","16.8","4","0","16.8","0","0"
"8","15","3","0","0","16","4","0","16","0","0"
"8","15","4","0","52","17.1","4","51.114","16.662","45.638","39.677"
"8","15","5","0","156","18.3","4","128.93","20","113.38","106"
"8","15","6","187","176","19.4","4","225.454","23.799","185.852","176.766"
"8","15","7","178","243","21.1","3","331.178","29.193","274.591","263.149"
"8","15","8","185","297","22.8","3","426.689","33.834","349.584","335.923"
"8","15","9","207","335","24.5","3","513.174","38.144","413.003","397.302"
"8","15","10","305","333","25.5","2","628.465","44.573","489.999","471.621"
"8","15","11","310","336","26.4","2","651.191","46.558","502.683","483.842"
"8","15","12","379","301","27.4","2","681.865","48.483","520.989","501.471"
"8","15","13","408","264","27.9","2","639.826","47.911","489.892","471.518"
"8","15","14","373","233","28.5","2","529.573","45.216","409.892","394.295"
"8","15","15","538","144","29","3","473.447","41.932","366.881","352.678"
"8","15","16","578","90","27","3","328.427","35.921","248.998","238.266"
"8","15","17","0","176","25.1","4","166.179","28.697","140.3","132.309"
"8","15","18","0","15","23.1","5","14.472","22.393","12.587","7.255"
"8","15","19","0","0","22.3","4","0","22.3","0","0"
"8","15","20","0","0","21.4","3","0","21.4","0","0"
"8","15","21","0","0","20.6","3","0","20.6","0","0"
"8","15","22","0","0","19.8","3","0","19.8","0","0"
"8","15","23","0","0","19","4","0","19","0","0"
"8","16","0","0","0","18.2","5","0","18.2","0","0"
"8","16","1","0","0","18.1","4","0","18.1","0","0"
"8","16","2","0","0","18.1","3","0","18.1","0","0"
"8","16","3","0","0","18","3","0","18","0","0"
"8","16","4","0","97","19.2","4","95.347","19.95","83.867","77.126"
"8","16","5","0","256","20.4","5","180.381","23.228","156.273","147.907"
"8","16","6","685","68","21.6","6","265.071","26.055","194.025","184.734"
"8","16","7","726","93","23.8","5","451.364","33.19","355.34","341.5"
"8","16","8","747","115","25.9","4","619.726","40.947","485.45","467.236"
"8","16","9","759","135","28.1","4","756.712","46.838","581.019","559.192"
"8","16","10","674","196","28.8","2","822.993","54.148","609.59","586.616"
"8","16","11","681","195","29.5","1","859.124","60.492","614.742","591.559"
"8","16","12","450","275","30.2","0","719.287","63.107","507.086","488.083"
"8","16","13","406","263","30","0","636.251","59.319","457.864","440.631"
"8","16","14","549","182","29.7","0","608.934","57.558","440.483","423.852"
"8","16","15","537","143","29.5","0","470.295","52.405","344.8","331.287"
"8","16","16","395","116","27.5","1","277.975","38.221","211.212","201.482"
"8","16","17","0","124","25.6","2","118.176","28.612","99.813","92.731"
"8","16","18","0","7","23.6","4","6.745","22.524","5.863","0.655"
"8","16","19","0","0","23.2","4","0","23.2","0","0"
"8","16","20","0","0","22.8","4","0","22.8","0","0"
"8","16","21","0","0","22.4","5","0","22.4","0","0"
"8","16","22","0","0","22.1","5","0","22.1","0","0"
"8","16","23","0","0","21.7","5","0","21.7","0","0"
"8","17","0","0","0","21.4","6","0","21.4","0","0"
"8","17","1","0","0","21.3","4","0","21.3","0","0"
"8","17","2","0","0","21.3","2","0","21.3","0","0"
"8","17","3","0","0","21.2","0","0","21.2","0","0"
"8","17","4","0","92","22.6","3","90.433","23.33","78.31","71.685"
"8","17","5","0","251","24.1","6","176.07","26.62","150.128","141.907"
"8","17","6","684","67","25.5","9","262.396","28.97","188.997","179.832"
"8","17","7","726","92","26.3","8","449.023","33.382","352.931","339.166"
"8","17","8","747","114","27.2","8","617.432","37.436","492.172","473.715"
"8","17","9","759","134","28","8","754.435","40.819","597.481","574.997"
"8","17","10","669","197","28.5","8","818.533","42.602","644.388","619.978"
"8","17","11","677","196","28.9","8","855.288","43.721","669.883","644.391"
"8","17","12","448","274","29.4","9","715.585","40.963","568.423","547.091"
"8","17","13","404","263","29.1","8","633.709","39.999","505.388","486.449"
"8","17","14","369","231","28.9","7","522.783","38.586","418.48","402.596"
"8","17","15","358","180","28.6","6","400.01","36.578","319.668","306.917"
"8","17","16","328","123","27.3","5","257.168","32.721","201.905","192.414"
"8","17","17","0","99","26","4","94.763","27.623","80.417","73.748"
"8","17","18","0","4","24.7","4","3.852","23.513","3.333","0"
"8","17","19","0","0","23.2","2","0","23.2","0","0"
"8","17","20","0","0","21.7","1","0","21.7","0","0"
"8","17","21","0","0","20.2","0","0","20.2","0","0"
"8","17","22","0","0","19.7","0","0","19.7","0","0"
"8","17","23","0","0","19.2","0","0","19.2","0","0"
"8","18","0","0","0","18.7","1","0","18.7","0","0"
"8","18","1","0","0","17.8","1","0","17.8","0","0"
"8","18","2","0","0","16.9","1","0","16.9","0","0"
"8","18","3","0","0","16","1","0","16","0","0"
"8","18","4","0","56","16.9","0","55.046","15.52","49.403","43.367"
"8","18","5","0","128","17.8","0","108.15","20.269","94.989","88.011"
"8","18","6","32","154","18.7","0","158.935","24.553","135.296","127.421"
"8","18","7","30","212","18.4","0","222.519","27.789","187.926","178.788"
"8","18","8","2","124","18.1","0","121.79","23.846","105.188","97.989"
"8","18","9","3","145","17.8","0","143.636","23.167","124.464","116.836"
"8","18","10","3","159","18.5","0","157.876","24.806","135.767","127.88"
"8","18","11","3","162","19.1","0","161.036","25.755","137.87","129.935"
"8","18","12","3","153","19.8","1","152.04","23.976","131.26","123.477"
"8","18","13","3","134","19.9","1","132.956","23.308","115.138","107.719"
"8","18","14","29","237","19.9","1","259.933","27.794","220.232","210.268"
"8","18","15","29","182","20","2","198.012","25.27","169.453","160.77"
